	F1norm_rprr	datasetname	homogeneity	knownmodules	method	precision	recall	recovery	relevance	runningtime
36	1.7380793525342528	ecoli_colombos	0.6000000000000001	strict	click	0.0390483567966448	0.03924735866799424	0.4097608695652174	0.064233764962453	126.40806484222412
37	1.378860097587686	ecoli_colombos	0.6000000000000001	minimal	click	0.011747749345590903	0.020683824240927445	0.2807119458058312	0.0506443483284412	126.40806484222412
38	1.8226924690764248	ecoli_colombos	0.6000000000000001	interconnected	click	0.020801290602150108	0.024951838599300273	0.29788352065391915	0.06544958262810412	126.40806484222412
39	1.753418757975682	ecoli_colombos	0.65	strict	click	0.04002558991657874	0.039477163583654495	0.41259420289855075	0.06465140499837224	151.6890470981598
40	1.3626366613646008	ecoli_colombos	0.65	minimal	click	0.011919940195564764	0.020216714634523146	0.27582230234233374	0.04949615022180886	151.6890470981598
41	1.8507374943700337	ecoli_colombos	0.65	interconnected	click	0.02186644247891471	0.025238082753468952	0.3011491229761253	0.06587083164730485	151.6890470981598
42	0.8146596954908735	ecoli_colombos	0.7000000000000001	strict	click	0.014514593743393388	0.0092863563447284	0.25043478260869567	0.038304001398289586	117.9673330783844
43	0.8988637761921426	ecoli_colombos	0.7000000000000001	minimal	click	0.007427038173197473	0.008751368708828512	0.246711552297027	0.03943144043475741	117.9673330783844
44	0.9516059464224941	ecoli_colombos	0.7000000000000001	interconnected	click	0.010054885693111694	0.006579621136655678	0.21813447168832625	0.04400966303074429	117.9673330783844
45	0.5757342241312302	ecoli_colombos	0.75	strict	click	0.009670523060300876	0.006534990531227427	0.2740835464620631	0.026222571035019872	137.03859996795654
46	0.5561523323863494	ecoli_colombos	0.75	minimal	click	0.003955765073252009	0.004421797253288485	0.21430521430521432	0.031370743074271144	137.03859996795654
47	0.6451733332861909	ecoli_colombos	0.75	interconnected	click	0.0061466460756048795	0.0041841524995646865	0.21788856304985338	0.03071722387897982	137.03859996795654
48	0.3082933290985369	ecoli_colombos	0.8	strict	click	0.016261854722914592	0.0018942606728866265	0.08695652173913043	0.018897573288171085	135.3895299434662
49	0.665954168821005	ecoli_colombos	0.8	minimal	click	0.01680087877290429	0.006271971536623486	0.13876651982378854	0.020300524096419467	135.3895299434662
