	F1norm_rprr	datasetname	k	knownmodules	method	precision	recall	recovery	relevance	runningtime
90	2.391173711064117	yeast_gpl2529	175.0	strict	hybrid	0.03768061140390176	0.05033492591136702	0.2804310455626245	0.14847946629680375	1322.1036639213562
91	2.6321695800026905	yeast_gpl2529	175.0	minimal	hybrid	0.027235270492670025	0.06471650127368685	0.1727491914146473	0.15978523450682242	1322.1036639213562
92	2.489881925463282	yeast_gpl2529	175.0	interconnected	hybrid	0.028635039128187146	0.047652931493395286	0.19321080389627	0.14669259446394248	1322.1036639213562
93	2.1348168311329454	yeast_gpl2529	200.0	strict	hybrid	0.03386417035628564	0.04704716451202231	0.25592791711212765	0.12833003783855176	1206.6034479141235
94	2.5520893876088926	yeast_gpl2529	200.0	minimal	hybrid	0.025567488582428338	0.061210575535050375	0.17363864048340055	0.15464651216727326	1206.6034479141235
95	2.2695338901606736	yeast_gpl2529	200.0	interconnected	hybrid	0.025590950516596125	0.0428923094225339	0.1825378761588353	0.13229873915872362	1206.6034479141235
96	2.1674988636431607	yeast_gpl2529	225.0	strict	hybrid	0.0328904514470117	0.048976962433157266	0.2588345134397766	0.13243470023268786	1130.3060998916626
97	2.4894070289722987	yeast_gpl2529	225.0	minimal	hybrid	0.02522100311060133	0.05932570892091956	0.16946893409735594	0.14984070070323433	1130.3060998916626
98	2.380363952515271	yeast_gpl2529	225.0	interconnected	hybrid	0.026128003525836132	0.045153945270246465	0.1950612187181664	0.13894534526584987	1130.3060998916626
99	2.0453408023018262	yeast_gpl2529	250.0	strict	hybrid	0.030375534196886867	0.04492244207428908	0.26577040715796696	0.12264634044432805	1342.0603289604187
100	2.41598141883671	yeast_gpl2529	250.0	minimal	hybrid	0.023308884729507033	0.05646618014575534	0.1730421095523378	0.14519131574426739	1342.0603289604187
101	2.3137709628171788	yeast_gpl2529	250.0	interconnected	hybrid	0.02461009186943623	0.04274351087705345	0.18830552463287178	0.1397679731675853	1342.0603289604187
102	1.9723777731971703	yeast_gpl2529	275.0	strict	hybrid	0.02983049285290123	0.04265019831790018	0.2690725940725941	0.11527455387749504	1217.6735899448395
103	2.435165537307027	yeast_gpl2529	275.0	minimal	hybrid	0.023190912903115805	0.05597710960297911	0.18644730425198944	0.1408485644601261	1217.6735899448395
104	2.238228647063464	yeast_gpl2529	275.0	interconnected	hybrid	0.023823534869819505	0.04028320191164245	0.20688161430248925	0.12526245156824217	1217.6735899448395
105	1.7600696749093059	yeast_gpl2529	300.0	strict	hybrid	0.019650266981365388	0.03479008916815389	0.2556033391559707	0.12771670867259105	1184.6123039722443
106	1.9811289487210246	yeast_gpl2529	300.0	minimal	hybrid	0.012227127426313223	0.04752218513661067	0.18967954372762333	0.15010219445869535	1184.6123039722443
107	1.6907679194704184	yeast_gpl2529	300.0	interconnected	hybrid	0.011831316090049443	0.029913509574114632	0.20784410332107597	0.11370806649466339	1184.6123039722443
108	1.4689640507871318	yeast_dream5	25.0	strict	hybrid	0.01815785929470025	0.013527758623667457	0.11252370492461479	0.09825612429672148	211.38920092582703
109	1.964998284332092	yeast_dream5	25.0	minimal	hybrid	0.01224456553570705	0.02281417261079833	0.11129000736525009	0.085901560626356	211.38920092582703
110	1.6399464119328084	yeast_dream5	25.0	interconnected	hybrid	0.01372233321256178	0.010476470133138188	0.10477163298092623	0.08051469710258326	211.38920092582703
111	1.7838430410402888	yeast_dream5	50.0	strict	hybrid	0.019189396919402173	0.020776050546492272	0.11694095382867556	0.1282421244525495	218.76936507225037
112	2.038750270729013	yeast_dream5	50.0	minimal	hybrid	0.010894620799415765	0.03065474955254487	0.09975023648836152	0.10508566091066779	218.76936507225037
113	1.9502068426029684	yeast_dream5	50.0	interconnected	hybrid	0.014141010370824702	0.015453266763182235	0.10216705012689098	0.10872569339563487	218.76936507225037
114	1.7645067106946266	yeast_dream5	75.0	strict	hybrid	0.016247686243018172	0.022234157055083453	0.11920615254797634	0.1319886160103121	218.83665108680725
115	1.869506424260484	yeast_dream5	75.0	minimal	hybrid	0.008793230782485192	0.03060145433947804	0.09116950982344313	0.1077605129170383	218.83665108680725
116	1.9486925694083017	yeast_dream5	75.0	interconnected	hybrid	0.01291760883339108	0.017604853408027647	0.09545952710745156	0.1158044674468227	218.83665108680725
117	1.7506033150242077	yeast_dream5	100.0	strict	hybrid	0.014997157198883662	0.02289194411570445	0.12221536766293006	0.13184835079860832	215.82258296012878
118	1.817830396376725	yeast_dream5	100.0	minimal	hybrid	0.00844706412868919	0.031155880295533116	0.08554678138098423	0.1093735966633181	215.82258296012878
119	1.999838164431442	yeast_dream5	100.0	interconnected	hybrid	0.012994289599208494	0.020374807339824868	0.09339624860743498	0.1202758473821239	215.82258296012878
120	1.677539176500537	yeast_dream5	125.0	strict	hybrid	0.013257143901861116	0.02379540581836832	0.11731498200100458	0.13019325906115758	216.86360502243042
121	1.7651340863712748	yeast_dream5	125.0	minimal	hybrid	0.007980033863697797	0.031845300535828264	0.08363746719240134	0.10722626609892834	216.86360502243042
122	2.0012643403173596	yeast_dream5	125.0	interconnected	hybrid	0.012338394693604936	0.022115817751536974	0.09244136110226446	0.12249992374924545	216.86360502243042
123	1.677123920473844	yeast_dream5	150.0	strict	hybrid	0.012751786150844165	0.023412014885642766	0.12186364516001812	0.13146577068605586	215.47321605682373
124	1.7959382199335001	yeast_dream5	150.0	minimal	hybrid	0.00800578161988015	0.03544135614506083	0.08415065612053454	0.10960372442031616	215.47321605682373
