	F1norm_rprr	datasetname	k	knownmodules	method	perccutoff	precision	recall	recovery	relevance	runningtime
35	4.836999325219505	ecoli_colombos	100.0	interconnected	ica_percentage	0.01	0.10590574307802524	0.09711909495730536	0.18639553734407033	0.33007463938488496	116.00214910507202
36	6.189705211752361	ecoli_colombos	100.0	strict	ica_percentage	0.005	0.13583707582268953	0.1474229784070283	0.46389363110961845	0.3418744957064709	110.01662421226501
37	4.417852497638344	ecoli_colombos	100.0	minimal	ica_percentage	0.005	0.037626825574265235	0.08657215897717103	0.2461492148320986	0.2685582560249511	110.01662421226501
38	4.950896851285803	ecoli_colombos	100.0	interconnected	ica_percentage	0.005	0.059378959568615816	0.08483423967976644	0.28542920208012007	0.266826606009365	110.01662421226501
39	0.0	ecoli_colombos	100.0	strict	ica_percentage	0.002	0.0	0.0	0.0	0.0	114.47084712982178
40	0.0	ecoli_colombos	100.0	minimal	ica_percentage	0.002	0.0	0.0	0.0	0.0	114.47084712982178
41	0.0	ecoli_colombos	100.0	interconnected	ica_percentage	0.002	0.0	0.0	0.0	0.0	114.47084712982178
42	0.0	ecoli_colombos	100.0	strict	ica_percentage	0.001	0.0	0.0	0.0	0.0	115.4439389705658
43	0.0	ecoli_colombos	100.0	minimal	ica_percentage	0.001	0.0	0.0	0.0	0.0	115.4439389705658
44	0.0	ecoli_colombos	100.0	interconnected	ica_percentage	0.001	0.0	0.0	0.0	0.0	115.4439389705658
45	0.0	ecoli_colombos	100.0	strict	ica_percentage	0.0005	0.0	0.0	0.0	0.0	107.01688694953918
46	0.0	ecoli_colombos	100.0	minimal	ica_percentage	0.0005	0.0	0.0	0.0	0.0	107.01688694953918
47	0.0	ecoli_colombos	100.0	interconnected	ica_percentage	0.0005	0.0	0.0	0.0	0.0	107.01688694953918
48	0.45602351802147806	ecoli_colombos	150.0	strict	ica_percentage	0.1	0.16061535636829502	0.0016531960456600057	0.09825289875367962	0.13920459179010664	130.06517696380615
49	1.218080621773021	ecoli_colombos	150.0	minimal	ica_percentage	0.1	0.1494183263544475	0.005424737312743251	0.08881319976164101	0.10659999609410026	130.06517696380615
50	0.7345891720584155	ecoli_colombos	150.0	interconnected	ica_percentage	0.1	0.15987521633545496	0.002050090842496778	0.09155598424308063	0.13583398199657556	130.06517696380615
51	1.7805000558418367	ecoli_colombos	150.0	strict	ica_percentage	0.05	0.2104588470169797	0.011056905736449808	0.1295587756699198	0.23381159224729953	132.12471914291382
52	2.226262270197609	ecoli_colombos	150.0	minimal	ica_percentage	0.05	0.12847600450230784	0.01622946800958948	0.0982332136280647	0.16228112591772165	132.12471914291382
53	2.0277582268264993	ecoli_colombos	150.0	interconnected	ica_percentage	0.05	0.17146592404728622	0.009897247490555055	0.10896432538819913	0.2095244904393694	132.12471914291382
54	3.87003727208491	ecoli_colombos	150.0	strict	ica_percentage	0.02	0.23817043433087906	0.07269080818724709	0.1667171469100048	0.3702149193813699	139.27456307411194
55	3.5007308414040157	ecoli_colombos	150.0	minimal	ica_percentage	0.02	0.08753343523531755	0.0521613545652679	0.12145245742217921	0.24350754120765383	139.27456307411194
56	3.7152240583732663	ecoli_colombos	150.0	interconnected	ica_percentage	0.02	0.14700197251055067	0.05039018170903034	0.13131590846472907	0.31074320718070136	139.27456307411194
57	6.051923118043354	ecoli_colombos	150.0	strict	ica_percentage	0.01	0.2373077622743729	0.17182142920164836	0.2846046502457403	0.44886354746379936	135.5813868045807
58	4.1910161110194295	ecoli_colombos	150.0	minimal	ica_percentage	0.01	0.07086306281214423	0.09269566894462299	0.14292588148429958	0.29353518584180793	135.5813868045807
59	4.927668085540819	ecoli_colombos	150.0	interconnected	ica_percentage	0.01	0.12865968596778046	0.1089477742015482	0.17271924555838442	0.37078355051674305	135.5813868045807
60	7.745180141158009	ecoli_colombos	150.0	strict	ica_percentage	0.005	0.1995049867033515	0.2255653152383512	0.5113007864797271	0.42858335225680755	131.6538290977478
61	5.439779943556342	ecoli_colombos	150.0	minimal	ica_percentage	0.005	0.059916292651363834	0.1287131752912373	0.23970520692000039	0.3240819221163927	131.6538290977478
62	6.045204189011496	ecoli_colombos	150.0	interconnected	ica_percentage	0.005	0.0897865298828396	0.13011623914492532	0.28502676273380506	0.34480866563243523	131.6538290977478
63	0.0	ecoli_colombos	150.0	strict	ica_percentage	0.002	0.0	0.0	0.0	0.0	142.1378960609436
64	0.0	ecoli_colombos	150.0	minimal	ica_percentage	0.002	0.0	0.0	0.0	0.0	142.1378960609436
65	0.0	ecoli_colombos	150.0	interconnected	ica_percentage	0.002	0.0	0.0	0.0	0.0	142.1378960609436
66	0.0	ecoli_colombos	150.0	strict	ica_percentage	0.001	0.0	0.0	0.0	0.0	125.93924403190613
67	0.0	ecoli_colombos	150.0	minimal	ica_percentage	0.001	0.0	0.0	0.0	0.0	125.93924403190613
68	0.0	ecoli_colombos	150.0	interconnected	ica_percentage	0.001	0.0	0.0	0.0	0.0	125.93924403190613
69	0.0	ecoli_colombos	150.0	strict	ica_percentage	0.0005	0.0	0.0	0.0	0.0	187.539155960083
70	0.0	ecoli_colombos	150.0	minimal	ica_percentage	0.0005	0.0	0.0	0.0	0.0	187.539155960083
71	0.0	ecoli_colombos	150.0	interconnected	ica_percentage	0.0005	0.0	0.0	0.0	0.0	187.539155960083
72	0.36405225428285476	ecoli_colombos	200.0	strict	ica_percentage	0.1	0.15984038080644486	0.001268215702388303	0.09102952442764427	0.13967203488444724	224.80526399612427
73	1.0348136763402842	ecoli_colombos	200.0	minimal	ica_percentage	0.1	0.14590936282953565	0.0042011766886472695	0.08414473635296575	0.10486386268840048	224.80526399612427
74	0.5852743357377885	ecoli_colombos	200.0	interconnected	ica_percentage	0.1	0.1520776380863933	0.0015457114147369917	0.08430366995932097	0.13006081309798614	224.80526399612427
75	1.4910515497378922	ecoli_colombos	200.0	strict	ica_percentage	0.05	0.202223563716102	0.008356809138794644	0.11817194445413555	0.22145531581862238	310.98075699806213
76	1.9712816212609126	ecoli_colombos	200.0	minimal	ica_percentage	0.05	0.134644906483244	0.012581592482203184	0.08982314801450803	0.16400546381378778	310.98075699806213
77	1.7545392905941921	ecoli_colombos	200.0	interconnected	ica_percentage	0.05	0.1780966585643624	0.007717898048311998	0.09875443981232442	0.20787456439839236	310.98075699806213
78	3.7711326463507158	ecoli_colombos	200.0	strict	ica_percentage	0.02	0.26402429283767653	0.06948452930077008	0.15633477054362913	0.3904347612995149	212.30469489097595
79	3.3780054677695923	ecoli_colombos	200.0	minimal	ica_percentage	0.02	0.097885231152815	0.04856943822227132	0.11225583364224807	0.2493703683730852	212.30469489097595
80	3.5537301105185604	ecoli_colombos	200.0	interconnected	ica_percentage	0.02	0.16692814030324885	0.047916675474600934	0.11977132577555535	0.32487632802166666	212.30469489097595
81	5.861906799452708	ecoli_colombos	200.0	strict	ica_percentage	0.01	0.26377516004898577	0.1730541786011314	0.25478198582703254	0.4762513563347937	340.4328119754791
82	4.26680401080764	ecoli_colombos	200.0	minimal	ica_percentage	0.01	0.07964820715291718	0.09408178202850422	0.1375242568677521	0.3194663379514307	340.4328119754791
83	4.884158042059526	ecoli_colombos	200.0	interconnected	ica_percentage	0.01	0.15256029878365573	0.11639950801797623	0.1585607595619326	0.4073918134411412	340.4328119754791
84	8.418534319295397	ecoli_colombos	200.0	strict	ica_percentage	0.005	0.22662455273998947	0.25177350376878166	0.5278979303186011	0.47862970530343457	298.0596408843994
85	5.395517452578912	ecoli_colombos	200.0	minimal	ica_percentage	0.005	0.06287659912761635	0.13210959741204903	0.21576002567364205	0.35051816031261085	298.0596408843994
86	6.4797006529533965	ecoli_colombos	200.0	interconnected	ica_percentage	0.005	0.09774902519313176	0.14229202309659564	0.3076885149906277	0.3623783577869761	298.0596408843994
87	0.0	ecoli_colombos	200.0	strict	ica_percentage	0.002	0.0	0.0	0.0	0.0	201.5140700340271
88	0.0	ecoli_colombos	200.0	minimal	ica_percentage	0.002	0.0	0.0	0.0	0.0	201.5140700340271
89	0.0	ecoli_colombos	200.0	interconnected	ica_percentage	0.002	0.0	0.0	0.0	0.0	201.5140700340271
90	0.0	ecoli_colombos	200.0	strict	ica_percentage	0.001	0.0	0.0	0.0	0.0	272.291610956192
91	0.0	ecoli_colombos	200.0	minimal	ica_percentage	0.001	0.0	0.0	0.0	0.0	272.291610956192
92	0.0	ecoli_colombos	200.0	interconnected	ica_percentage	0.001	0.0	0.0	0.0	0.0	272.291610956192
93	0.0	ecoli_colombos	200.0	strict	ica_percentage	0.0005	0.0	0.0	0.0	0.0	261.2767949104309
94	0.0	ecoli_colombos	200.0	minimal	ica_percentage	0.0005	0.0	0.0	0.0	0.0	261.2767949104309
95	0.0	ecoli_colombos	200.0	interconnected	ica_percentage	0.0005	0.0	0.0	0.0	0.0	261.2767949104309
96	0.30666221527134235	ecoli_colombos	250.0	strict	ica_percentage	0.1	0.15498216079269528	0.0010419855146041595	0.0876607667588717	0.1361628989849062	392.0320830345154
97	0.9222397955904811	ecoli_colombos	250.0	minimal	ica_percentage	0.1	0.14894167960499813	0.0035231534526530732	0.08101319152208097	0.10609856520434313	392.0320830345154
98	0.4965998015301456	ecoli_colombos	250.0	interconnected	ica_percentage	0.1	0.15621772545273702	0.0012626647087595597	0.08037412582253656	0.12920677557322285	392.0320830345154
99	1.3414839993785137	ecoli_colombos	250.0	strict	ica_percentage	0.05	0.2102134373326903	0.0070578396499127805	0.11065310642062325	0.22677293687697764	306.73741388320923
100	1.8241058643242931	ecoli_colombos	250.0	minimal	ica_percentage	0.05	0.13746590975686096	0.010840505540527835	0.08607524426619335	0.16134108973825836	306.73741388320923
101	1.5680335973001605	ecoli_colombos	250.0	interconnected	ica_percentage	0.05	0.1795929583505838	0.006316969633083435	0.09373507558226069	0.20990680749567234	306.73741388320923
102	3.516270234559092	ecoli_colombos	250.0	strict	ica_percentage	0.02	0.25430509513116445	0.059472185399539045	0.14641898754693347	0.3811815741431937	354.95954489707947
103	3.3590441476792323	ecoli_colombos	250.0	minimal	ica_percentage	0.02	0.105967697017645	0.0441048980691466	0.10940263897723282	0.2711161836004368	354.95954489707947
104	3.4397500058533077	ecoli_colombos	250.0	interconnected	ica_percentage	0.02	0.17882368190611453	0.0408913406771826	0.11572008403190759	0.341155181802656	354.95954489707947
105	5.814440372920798	ecoli_colombos	250.0	strict	ica_percentage	0.01	0.26290731504066117	0.17625492521632197	0.24912813245521848	0.48058270804915326	269.45109605789185
106	4.173120291174429	ecoli_colombos	250.0	minimal	ica_percentage	0.01	0.08113410969377757	0.09240950979579067	0.1298433822049431	0.3317847595853999	269.45109605789185
107	4.687751436661566	ecoli_colombos	250.0	interconnected	ica_percentage	0.01	0.1528744931128618	0.10362393080959661	0.15099555391725616	0.40583854790980667	269.45109605789185
108	9.25926756261867	ecoli_colombos	250.0	strict	ica_percentage	0.005	0.25960077162336925	0.296249566159167	0.5582431842221958	0.5321345857370222	331.5379719734192
109	5.828813587611133	ecoli_colombos	250.0	minimal	ica_percentage	0.005	0.07262772535152984	0.15714192655795142	0.21794986695030474	0.3887687987188893	331.5379719734192
110	6.7208718871726	ecoli_colombos	250.0	interconnected	ica_percentage	0.005	0.11491682060369429	0.16513680775657943	0.29116775218430735	0.3920391516170245	331.5379719734192
111	0.0	ecoli_colombos	250.0	strict	ica_percentage	0.002	0.0	0.0	0.0	0.0	336.5736119747162
112	0.0	ecoli_colombos	250.0	minimal	ica_percentage	0.002	0.0	0.0	0.0	0.0	336.5736119747162
113	0.0	ecoli_colombos	250.0	interconnected	ica_percentage	0.002	0.0	0.0	0.0	0.0	336.5736119747162
114	0.0	ecoli_colombos	250.0	strict	ica_percentage	0.001	0.0	0.0	0.0	0.0	362.8656179904938
115	0.0	ecoli_colombos	250.0	minimal	ica_percentage	0.001	0.0	0.0	0.0	0.0	362.8656179904938
116	0.0	ecoli_colombos	250.0	interconnected	ica_percentage	0.001	0.0	0.0	0.0	0.0	362.8656179904938
117	0.0	ecoli_colombos	250.0	strict	ica_percentage	0.0005	0.0	0.0	0.0	0.0	403.86339592933655
118	0.0	ecoli_colombos	250.0	minimal	ica_percentage	0.0005	0.0	0.0	0.0	0.0	403.86339592933655
119	0.0	ecoli_colombos	250.0	interconnected	ica_percentage	0.0005	0.0	0.0	0.0	0.0	403.86339592933655
120	0.2521277120646925	ecoli_colombos	300.0	strict	ica_percentage	0.1	0.16220495037426116	0.0008339806861578911	0.0841039457517351	0.13864661811985388	437.9653809070587
121	0.8128936792795222	ecoli_colombos	300.0	minimal	ica_percentage	0.1	0.14956620809518875	0.002943907698725643	0.07918857007058766	0.10347320590725713	437.9653809070587
122	0.4072886435132933	ecoli_colombos	300.0	interconnected	ica_percentage	0.1	0.15528966223033996	0.0009919608837947055	0.07865750695656788	0.1295650176139432	437.9653809070587
123	1.1912013708846103	ecoli_colombos	300.0	strict	ica_percentage	0.05	0.21442777010139424	0.005887378853943849	0.10540498029451052	0.22348805139418398	387.9930009841919
124	1.656078461540642	ecoli_colombos	300.0	minimal	ica_percentage	0.05	0.14144562997598975	0.009108617865192088	0.08120059246335633	0.15952962485159933	387.9930009841919
125	1.340771743958658	ecoli_colombos	300.0	interconnected	ica_percentage	0.05	0.18011702329216353	0.004883251064760758	0.08964872839598301	0.20020042235306204	387.9930009841919
126	3.328763953203427	ecoli_colombos	300.0	strict	ica_percentage	0.02	0.2613080023393554	0.052114869972433316	0.13776262224994915	0.38590546429419353	438.3752179145813
127	3.2213115214347767	ecoli_colombos	300.0	minimal	ica_percentage	0.02	0.10986681924845212	0.03941064394560526	0.10452990601537245	0.2726083294214836	438.3752179145813
128	3.2106218829469313	ecoli_colombos	300.0	interconnected	ica_percentage	0.02	0.17442759516681747	0.034441748457049566	0.11013737995750399	0.3270814989583144	438.3752179145813
129	5.449440819050664	ecoli_colombos	300.0	strict	ica_percentage	0.01	0.2839180473059696	0.17955946040924003	0.21955687035066435	0.48217698977111695	451.9240629673004
130	4.178473496082546	ecoli_colombos	300.0	minimal	ica_percentage	0.01	0.09018060889546226	0.09009368874311292	0.12550558821719263	0.3487335200927522	451.9240629673004
131	4.504557225035088	ecoli_colombos	300.0	interconnected	ica_percentage	0.01	0.1660819526188892	0.10515757344432303	0.1393466646124516	0.41422297450173706	451.9240629673004
132	8.112642836841609	ecoli_colombos	300.0	strict	ica_percentage	0.005	0.2468319232562183	0.2618163675381945	0.4525435261721959	0.49355811809422706	367.5911979675293
133	5.602000261422467	ecoli_colombos	300.0	minimal	ica_percentage	0.005	0.0719370302936254	0.147480987088302	0.20296978317319603	0.39034469585507997	367.5911979675293
134	6.14210748875658	ecoli_colombos	300.0	interconnected	ica_percentage	0.005	0.11299088205977384	0.14938486530871198	0.24929206703613244	0.3847117490661693	367.5911979675293
135	0.0	ecoli_colombos	300.0	strict	ica_percentage	0.002	0.0	0.0	0.0	0.0	425.05101895332336
136	0.0	ecoli_colombos	300.0	minimal	ica_percentage	0.002	0.0	0.0	0.0	0.0	425.05101895332336
137	0.0	ecoli_colombos	300.0	interconnected	ica_percentage	0.002	0.0	0.0	0.0	0.0	425.05101895332336
138	0.0	ecoli_colombos	300.0	strict	ica_percentage	0.001	0.0	0.0	0.0	0.0	368.7868790626526
139	0.0	ecoli_colombos	300.0	minimal	ica_percentage	0.001	0.0	0.0	0.0	0.0	368.7868790626526
140	0.0	ecoli_colombos	300.0	interconnected	ica_percentage	0.001	0.0	0.0	0.0	0.0	368.7868790626526
141	0.0	ecoli_colombos	300.0	strict	ica_percentage	0.0005	0.0	0.0	0.0	0.0	577.6931550502777
142	0.0	ecoli_colombos	300.0	minimal	ica_percentage	0.0005	0.0	0.0	0.0	0.0	577.6931550502777
143	0.0	ecoli_colombos	300.0	interconnected	ica_percentage	0.0005	0.0	0.0	0.0	0.0	577.6931550502777
144	0.20584787817463648	ecoli_colombos	350.0	strict	ica_percentage	0.1	0.15417377054627984	0.0006670949911096694	0.08198590377186832	0.13173873373877293	929.0183770656586
145	0.7250443603025014	ecoli_colombos	350.0	minimal	ica_percentage	0.1	0.14318104792065392	0.0025077986081857794	0.0780754146027634	0.10324929798640736	929.0183770656586
146	0.3345023329943956	ecoli_colombos	350.0	interconnected	ica_percentage	0.1	0.1514433750363634	0.000787653404751844	0.07812699931484603	0.12621727194372595	929.0183770656586
147	1.0150779426382008	ecoli_colombos	350.0	strict	ica_percentage	0.05	0.21209630502618826	0.0046794822058692795	0.09860761921545202	0.2189617948803886	1048.396194934845
148	1.5377836487313106	ecoli_colombos	350.0	minimal	ica_percentage	0.05	0.1438779327697993	0.0079958682597854	0.07803271119060116	0.15843866382752622	1048.396194934845
149	1.2066605256133887	ecoli_colombos	350.0	interconnected	ica_percentage	0.05	0.18558400613203097	0.0041544542259607	0.08568103457682957	0.19939139585869742	1048.396194934845
150	3.1611611896260445	ecoli_colombos	350.0	strict	ica_percentage	0.02	0.26757385770583003	0.04577391197940318	0.13049102913079433	0.39323290662153365	1141.9892141819
151	3.0634663452910917	ecoli_colombos	350.0	minimal	ica_percentage	0.02	0.11200195661699741	0.03531905548644997	0.09962999760528019	0.2675610126463106	1141.9892141819
152	3.001319126974127	ecoli_colombos	350.0	interconnected	ica_percentage	0.02	0.17542935497102938	0.02948543860684478	0.10397688358979539	0.32055092418080755	1141.9892141819
153	5.271476886604315	ecoli_colombos	350.0	strict	ica_percentage	0.01	0.2872093871014143	0.15874522952977724	0.20791586212396398	0.5011318902133604	1028.85631108284
154	4.0362889246341265	ecoli_colombos	350.0	minimal	ica_percentage	0.01	0.09215232423078043	0.08235302521496357	0.12009878050521716	0.3463837753377809	1028.85631108284
155	4.230318429026759	ecoli_colombos	350.0	interconnected	ica_percentage	0.01	0.15991499748854276	0.08854409766705412	0.13060165722919953	0.40768982691042943	1028.85631108284
156	9.256579919989793	ecoli_colombos	350.0	strict	ica_percentage	0.005	0.2848570176512271	0.3164450186350505	0.5152410712747644	0.5556980260700354	1110.599035024643
157	5.5480584995701285	ecoli_colombos	350.0	minimal	ica_percentage	0.005	0.07456026911739563	0.15377008466182057	0.1931629440343182	0.396266841227465	1110.599035024643
158	6.455533492728204	ecoli_colombos	350.0	interconnected	ica_percentage	0.005	0.11932011960638475	0.16773761389003403	0.26627388789007034	0.3876616597223896	1110.599035024643
159	0.0	ecoli_colombos	350.0	strict	ica_percentage	0.002	0.0	0.0	0.0	0.0	974.2006340026855
160	0.0	ecoli_colombos	350.0	minimal	ica_percentage	0.002	0.0	0.0	0.0	0.0	974.2006340026855
161	0.0	ecoli_colombos	350.0	interconnected	ica_percentage	0.002	0.0	0.0	0.0	0.0	974.2006340026855
162	0.0	ecoli_colombos	350.0	strict	ica_percentage	0.001	0.0	0.0	0.0	0.0	943.091059923172
163	0.0	ecoli_colombos	350.0	minimal	ica_percentage	0.001	0.0	0.0	0.0	0.0	943.091059923172
164	0.0	ecoli_colombos	350.0	interconnected	ica_percentage	0.001	0.0	0.0	0.0	0.0	943.091059923172
165	0.0	ecoli_colombos	350.0	strict	ica_percentage	0.0005	0.0	0.0	0.0	0.0	953.8436748981476
166	0.0	ecoli_colombos	350.0	minimal	ica_percentage	0.0005	0.0	0.0	0.0	0.0	953.8436748981476
167	0.0	ecoli_colombos	350.0	interconnected	ica_percentage	0.0005	0.0	0.0	0.0	0.0	953.8436748981476
168	0.16876603800462325	ecoli_colombos	400.0	strict	ica_percentage	0.1	0.15194158089261392	0.0005373346318834792	0.0796829426198553	0.1293072041034086	1065.0107970237732
169	0.6457445008218228	ecoli_colombos	400.0	minimal	ica_percentage	0.1	0.1462543052615691	0.0021494248817735227	0.07737340209629644	0.10041320931849554	1065.0107970237732
170	0.28203728032120123	ecoli_colombos	400.0	interconnected	ica_percentage	0.1	0.14695189846579215	0.0006498107170228371	0.0760059199331486	0.12258805753706041	1065.0107970237732
171	0.8805006330968972	ecoli_colombos	400.0	strict	ica_percentage	0.05	0.21649360928617023	0.0038001952617580503	0.09560288753184473	0.22070962879869369	1181.643870830536
172	1.4286664240120683	ecoli_colombos	400.0	minimal	ica_percentage	0.05	0.1462221402615482	0.006937935746966777	0.07727737378470328	0.15694599074989757	1181.643870830536
173	1.0679334365696511	ecoli_colombos	400.0	interconnected	ica_percentage	0.05	0.1860833207811675	0.0034200757915227027	0.08489325912039891	0.19713741114678918	1181.643870830536
174	2.9553456692042293	ecoli_colombos	400.0	strict	ica_percentage	0.02	0.27007301540169354	0.040792123817227126	0.12246066735464314	0.3778689741319852	976.1197850704193
175	2.8992764423427233	ecoli_colombos	400.0	minimal	ica_percentage	0.02	0.11359276935541274	0.03095869594559022	0.09554516125896939	0.2606658062553684	976.1197850704193
176	2.847609808933873	ecoli_colombos	400.0	interconnected	ica_percentage	0.02	0.18309624030312072	0.026040709173383823	0.09879608281483905	0.32376973048352825	976.1197850704193
177	5.015250134296235	ecoli_colombos	400.0	strict	ica_percentage	0.01	0.29957746317542105	0.14796135291052245	0.19153342307500135	0.5116733898642365	1263.4782059192657
178	3.960308823147881	ecoli_colombos	400.0	minimal	ica_percentage	0.01	0.09448470379629144	0.07758031492777161	0.11658052741132123	0.35144405944058404	1263.4782059192657
179	4.014939824845536	ecoli_colombos	400.0	interconnected	ica_percentage	0.01	0.16603169526956818	0.08170617514699013	0.12118465294331592	0.41265581805508234	1263.4782059192657
180	9.047459974437738	ecoli_colombos	400.0	strict	ica_percentage	0.005	0.28662028572385034	0.30614070425371254	0.48223440788734007	0.5676505996539045	1166.0484449863434
181	5.50475576511496	ecoli_colombos	400.0	minimal	ica_percentage	0.005	0.0795249866410375	0.15370327828762748	0.1838826876834775	0.4056401643784465	1166.0484449863434
182	6.350202525498582	ecoli_colombos	400.0	interconnected	ica_percentage	0.005	0.1262241346150625	0.1635972624507926	0.24357571711675008	0.41835604926866615	1166.0484449863434
183	0.0	ecoli_colombos	400.0	strict	ica_percentage	0.002	0.0	0.0	0.0	0.0	1237.1011970043182
184	0.0	ecoli_colombos	400.0	minimal	ica_percentage	0.002	0.0	0.0	0.0	0.0	1237.1011970043182
185	0.0	ecoli_colombos	400.0	interconnected	ica_percentage	0.002	0.0	0.0	0.0	0.0	1237.1011970043182
186	0.0	ecoli_colombos	400.0	strict	ica_percentage	0.001	0.0	0.0	0.0	0.0	1201.0968680381775
187	0.0	ecoli_colombos	400.0	minimal	ica_percentage	0.001	0.0	0.0	0.0	0.0	1201.0968680381775
188	0.0	ecoli_colombos	400.0	interconnected	ica_percentage	0.001	0.0	0.0	0.0	0.0	1201.0968680381775
189	0.0	ecoli_colombos	400.0	strict	ica_percentage	0.0005	0.0	0.0	0.0	0.0	1079.446005821228
190	0.0	ecoli_colombos	400.0	minimal	ica_percentage	0.0005	0.0	0.0	0.0	0.0	1079.446005821228
191	0.0	ecoli_colombos	400.0	interconnected	ica_percentage	0.0005	0.0	0.0	0.0	0.0	1079.446005821228
192	0.13799599749027247	ecoli_colombos	450.0	strict	ica_percentage	0.1	0.1500042766000397	0.0004324043824056864	0.07892648111750943	0.12827717597168342	1272.6895771026611
193	0.5561115371829729	ecoli_colombos	450.0	minimal	ica_percentage	0.1	0.1427572365062037	0.0017667830875586464	0.07696076308197032	0.09990782490275492	1272.6895771026611
194	0.23558941563016073	ecoli_colombos	450.0	interconnected	ica_percentage	0.1	0.14848291041521045	0.0005306479244068751	0.07569919146330786	0.12247448057312237	1272.6895771026611
195	0.7644144565942094	ecoli_colombos	450.0	strict	ica_percentage	0.05	0.21339388668965778	0.003127917114151071	0.09411551087078153	0.213790908111113	1301.165030002594
196	1.3147316640667839	ecoli_colombos	450.0	minimal	ica_percentage	0.05	0.14374015323827483	0.0060635719526611065	0.07439549564267424	0.155749823211186	1301.165030002594
197	0.9340519253362286	ecoli_colombos	450.0	interconnected	ica_percentage	0.05	0.18494714043235927	0.002819939289583438	0.08291289588179956	0.19166948727178496	1301.165030002594
198	2.8531753426061908	ecoli_colombos	450.0	strict	ica_percentage	0.02	0.27552239713387194	0.03478733118948945	0.12120197461425262	0.39042871931321044	1237.7649328708649
199	2.7384986042011468	ecoli_colombos	450.0	minimal	ica_percentage	0.02	0.11364227719931211	0.026870805859646612	0.09166487924354115	0.25811803292710517	1237.7649328708649
200	2.696609782335857	ecoli_colombos	450.0	interconnected	ica_percentage	0.02	0.18358957400929982	0.02169566388723822	0.09690499599468096	0.32253408651925153	1237.7649328708649
201	4.692401618629705	ecoli_colombos	450.0	strict	ica_percentage	0.01	0.30028694036349696	0.14324196321057725	0.1733906744320686	0.5100124518203799	1363.2906200885773
202	3.7627837947615492	ecoli_colombos	450.0	minimal	ica_percentage	0.01	0.09234266808459943	0.07009321577355382	0.11063655041643444	0.34151151360195986	1363.2906200885773
203	3.939586617702783	ecoli_colombos	450.0	interconnected	ica_percentage	0.01	0.16593914082168723	0.07662616798575429	0.1188537923506119	0.413492678181134	1363.2906200885773
204	8.787984942140755	ecoli_colombos	450.0	strict	ica_percentage	0.005	0.2850675080871773	0.29084448087154247	0.46216272476166614	0.5599482433323962	1296.7692131996155
205	5.347341758770743	ecoli_colombos	450.0	minimal	ica_percentage	0.005	0.07830615618844902	0.14698321487274837	0.17799353747573532	0.3956022435927733	1296.7692131996155
206	6.251387994476933	ecoli_colombos	450.0	interconnected	ica_percentage	0.005	0.12716358189042937	0.157978598374509	0.23585533300899936	0.4228237234894503	1296.7692131996155
207	0.0	ecoli_colombos	450.0	strict	ica_percentage	0.002	0.0	0.0	0.0	0.0	1380.157236814499
208	0.0	ecoli_colombos	450.0	minimal	ica_percentage	0.002	0.0	0.0	0.0	0.0	1380.157236814499
209	0.0	ecoli_colombos	450.0	interconnected	ica_percentage	0.002	0.0	0.0	0.0	0.0	1380.157236814499
210	0.0	ecoli_colombos	450.0	strict	ica_percentage	0.001	0.0	0.0	0.0	0.0	1354.4315989017487
211	0.0	ecoli_colombos	450.0	minimal	ica_percentage	0.001	0.0	0.0	0.0	0.0	1354.4315989017487
212	0.0	ecoli_colombos	450.0	interconnected	ica_percentage	0.001	0.0	0.0	0.0	0.0	1354.4315989017487
213	0.0	ecoli_colombos	450.0	strict	ica_percentage	0.0005	0.0	0.0	0.0	0.0	1246.8451409339905
214	0.0	ecoli_colombos	450.0	minimal	ica_percentage	0.0005	0.0	0.0	0.0	0.0	1246.8451409339905
215	0.0	ecoli_colombos	450.0	interconnected	ica_percentage	0.0005	0.0	0.0	0.0	0.0	1246.8451409339905
216	0.11780486261948873	ecoli_colombos	500.0	strict	ica_percentage	0.1	0.1490557477285855	0.00036561289756469127	0.07753324345107472	0.12504050651311288	1769.0267732143402
217	0.49504118703094424	ecoli_colombos	500.0	minimal	ica_percentage	0.1	0.14852917372111216	0.0015253577684340431	0.07682184892919895	0.09854497181069574	1769.0267732143402
218	0.20284970930131896	ecoli_colombos	500.0	interconnected	ica_percentage	0.1	0.145057600229647	0.00045035896324875847	0.07520242884937203	0.11918743219011149	1769.0267732143402
219	0.6632466579205606	ecoli_colombos	500.0	strict	ica_percentage	0.05	0.219579105737737	0.0025928696938208864	0.09102091254233168	0.21567267827408096	1919.6786849498749
220	1.2297560393000466	ecoli_colombos	500.0	minimal	ica_percentage	0.05	0.14965499061821042	0.00542279562423523	0.07334186465094866	0.15277424365706888	1919.6786849498749
221	0.8252665020221536	ecoli_colombos	500.0	interconnected	ica_percentage	0.05	0.18402474413130837	0.002386223248491663	0.07986704150244736	0.18849192303583204	1919.6786849498749
222	2.6643580481097024	ecoli_colombos	500.0	strict	ica_percentage	0.02	0.27538339803165235	0.02944688555368937	0.11633648997263914	0.38125523897483404	1833.6373238563538
223	2.588064559445746	ecoli_colombos	500.0	minimal	ica_percentage	0.02	0.11676548579589348	0.02272155732502213	0.08894883865755344	0.26028363680533695	1833.6373238563538
